架次,时间s,直连裕量dB,Q3-R01裕量dB,Q3-R02裕量dB,Q3-R03裕量dB
Q2-014,2086.1968699446284,18.808126266622352,,4.597827124580647,
Q2-014,2087.1966394053575,18.736182409932667,,4.597827124580647,
Q2-014,2088.196408866087,18.664823579921787,,4.597827124580647,
Q2-014,2089.196178326816,18.594040435841293,,4.597827124580647,
Q2-014,2090.1959477875453,18.523823856528452,,4.597827124580647,
Q2-014,2091.195717248275,18.45416493363608,,4.597827124580647,
Q2-014,2092.195486709004,18.38505496513619,,4.597827124580647,
Q2-014,2093.1952561697335,18.316485449081284,,4.597827124580647,
Q2-014,2094.1950256304626,18.248448077566493,,4.597827124580647,
Q2-014,2095.194795091192,18.180934730931057,,4.597827124580647,
Q2-014,2096.1945645519213,18.113937472184787,,4.597827124580647,
Q2-014,2097.194334012651,18.047448541616205,,4.597827124580647,
Q2-014,2098.19410347338,17.981460351595686,,4.597827124580647,
Q2-014,2099.1938729341095,17.915965481586525,,4.597827124580647,
Q2-014,2100.1936423948387,17.850956673318407,,4.597827124580647,
Q2-014,2101.1934118555682,17.78642682613446,,4.597827124580647,
Q2-014,2102.1931813162973,17.722368992493074,,4.597827124580647,
Q2-014,2103.192950777027,17.658776373649104,,4.597827124580647,
Q2-014,2104.192720237756,17.59564231547327,,4.597827124580647,
Q2-014,2105.1924896984856,17.532960304401115,,4.597827124580647,
Q2-014,2106.1922591592147,17.470723963549148,,4.597827124580647,
Q2-014,2107.192028619944,17.40892704895026,,4.597827124580647,
Q2-014,2108.1917980806734,17.34756344590039,,4.597827124580647,
Q2-014,2109.1915675414025,17.28662716546394,,4.597827124580647,
Q2-014,2110.191337002132,17.226112341067108,,4.597827124580647,
Q2-014,2111.191106462861,17.16601322520603,,4.597827124580647,
Q2-014,2112.1908759235907,17.106324186282947,,4.597827124580647,
Q2-014,2113.19064538432,17.047039705536633,,4.597827124580647,
Q2-014,2114.1904148450494,16.98815437404957,,4.597827124580647,
Q2-014,2115.1901843057785,16.92966288990209,,4.597827124580647,
Q2-014,2116.189953766508,16.871560055374857,,4.597827124580647,
Q2-014,2117.189723227237,16.81384077424866,,4.597827124580647,
Q2-014,2118.189492687967,16.75650004921485,,4.597827124580647,
Q2-014,2119.189262148696,16.699532979341726,,4.597827124580647,
Q2-014,2120.1890316094255,16.64293475762375,,4.597827124580647,
Q2-014,2121.1888010701546,16.58670066861798,,4.597827124580647,
